,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
188,"Besos En Guerra",Morat,1104,https://open.spotify.com/track/5KgdtjmglXPjJNKvMvSjgo
189,Satisfacción,"Nicky Jam",1096,https://open.spotify.com/track/21WvAGxPUNJARcZoSqswd7
190,Amantes,Greeicy,1094,https://open.spotify.com/track/3IyPnNX142pvWx6D5CiimD
191,"La Forma en Que Me Miras","Super Yei",1087,https://open.spotify.com/track/6t94PGXYAuo9GbJEnMpPcW
192,"Tu Pollo","Justin Quiles",1086,https://open.spotify.com/track/6XSzJ3PyaVHjyTuFvnCLlE
193,Youngblood,"5 Seconds of Summer",1085,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
194,"Quisiera Alejarme (feat. Ozuna & CNCO) - Remix",Wisin,1084,https://open.spotify.com/track/4khRdk0vpLBWzGu41Fd7Rl
195,"No Te Vas",Nacho,1080,https://open.spotify.com/track/21Dt0T82tst15r3HCIM2Ku
196,"Magia (feat. Sebastian Yatra)","Andrés Cepeda",1072,https://open.spotify.com/track/6xAhkN7uE1qdhPa8jZwhTb
197,Closer,"The Chainsmokers",1070,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
198,Sobredosis,"Romeo Santos",1068,https://open.spotify.com/track/1WbXIpiGBJkCiv3hn40iPB
199,"Body (feat. brando)","Loud Luxury",1060,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
200,"Better Now","Post Malone",1058,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
