,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
163,"Novela das Nove - Ao Vivo","Zé Neto & Cristiano",76549,https://open.spotify.com/track/4yrAsYnGZ0d6cI9nFUIKsQ
164,"Grão de Arroz - Ao Vivo","Zé Neto & Cristiano",76455,https://open.spotify.com/track/3Cq4m5Pxoq03ojlrrhD188
165,"Mais Amor e Menos Drama - Ao Vivo","Henrique & Juliano",76449,https://open.spotify.com/track/2TihKW8ShdEEhKN3PSDEIq
166,"Hear Me Now",Alok,76201,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
167,FRIENDS,Marshmello,76059,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
168,"Energia - Parte 2","Sofi Tukker",75267,https://open.spotify.com/track/4LDOAbqOhaAcY5ccwfIlJL
169,3am,"Luccas Carlos",75201,https://open.spotify.com/track/0iJkUGVnog3bSJVbicIEZe
170,"Matéria de amor (Participação especial de Matheus & Kauan)","Paula Mattos",74471,https://open.spotify.com/track/1XUAAp2Hs03Yq6E6hWxOh5
171,Contrário,"Jonas Esticado",74244,https://open.spotify.com/track/76NzI3TmJCAvw28nB3EGk2
172,"Parece Namoro - Ao Vivo | Acústico","Marília Mendonça",74151,https://open.spotify.com/track/67gLKHTj5FsGwbUCcGQZFm
173,"Pour Over","Vintage Culture",73783,https://open.spotify.com/track/574kOxVgCcy70oq623rvPE
174,"Beber Com Emergência - Ao Vivo","Jefferson Moraes",73348,https://open.spotify.com/track/1IcbQvHb9B7MikgQjfJtAl
175,Clandestino,Shakira,73166,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
176,"Tbt - Ao Vivo","Cleber & Cauan",73133,https://open.spotify.com/track/4RREQkD5lRqgDvhsQ643i7
177,Flames,"David Guetta",73116,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
178,"Sem Contraindicação - Ao Vivo","Diego & Victor Hugo",72983,https://open.spotify.com/track/0pqyzGaS6qpdHs3bzjVYzb
179,"Contramão - Ao Vivo","Gustavo Mioto",72906,https://open.spotify.com/track/4XAG36kbBEarr5pHv44wDn
180,"Machista - Ao Vivo","Luan Santana",72803,https://open.spotify.com/track/2rKF1APjqEGwIU9useJ1dt
181,"De Trás Pra Frente - Ao Vivo","Henrique & Juliano",72789,https://open.spotify.com/track/2x67AU9q3lf7cfPSzxCDsL
182,"Pra Você Guardei O Amor","Nando Reis",72541,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
183,"Vidinha de Balada - Ao Vivo","Henrique & Juliano",72133,https://open.spotify.com/track/2g2ZjM1GjY9Lf2Ff0L94Ul
184,Downtown,Anitta,71111,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
185,"Nossa música",UM44K,70884,https://open.spotify.com/track/4hpcc2wq84pilUgDbIPkDN
186,SAD!,XXXTENTACION,70707,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
187,"Quarto - Ao Vivo","Luan Santana",70479,https://open.spotify.com/track/2k1m7RUPPu6jpruSuLboLr
188,"Never Let Me Go",Alok,70433,https://open.spotify.com/track/1yzBGun3xDY7WpHOIP9nNp
189,Ladrão,"Naiara Azevedo",70309,https://open.spotify.com/track/2b9irL6QwOdbjJJldQoUOK
190,"Escalada pra Jogar","Henrique & Diego",69379,https://open.spotify.com/track/1m1vw2OQTYHt9AukcIPs8x
191,"Wake Up in the Sky","Gucci Mane",69367,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
192,"MC Lençol e DJ Travesseiro","Luan Santana",69126,https://open.spotify.com/track/2ozsutWRgcaZKJsQ6DvFFv
193,"Ritmo do Pam Pam","MC Rafa 22",69099,https://open.spotify.com/track/0xLt187K4MEhKIxqiNALNN
194,REMEDY,Alesso,68726,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
195,"SICKO MODE","Travis Scott",68703,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
196,"Solo (feat. Demi Lovato)","Clean Bandit",68463,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
197,"Cliente Preferencial (Um Modão Atrás Do Outro) - Ao Vivo","George Henrique & Rodrigo",67655,https://open.spotify.com/track/6ujbQPGL1jQs3fAUtKwX0x
198,"Cante por Nós","Vintage Culture",67613,https://open.spotify.com/track/7q4aClIlFcgyVQDACJQdmG
199,"Quero Ser Feliz Também - Ao Vivo",Natiruts,67346,https://open.spotify.com/track/5qLTGDTTIHxxIU835qJWfT
200,"Amigo Taxista","Zé Neto & Cristiano",66975,https://open.spotify.com/track/6LEFk0KHRfahO5pOMJlbdV
